NO. NOTA;TANGGAL;KODE BARANG;NAMA; QTY 
991-2402-0G119;2/22/2024 9:22 AM;27900700690001;30s TR x 30s TR BK Campur  Junior Dus;50
991-2402-0G119;2/22/2024 9:22 AM;91199106610001;30s Anak CW BK Cabut Warna GD JUNIOR KEMBANG;50
991-2402-0G119;2/22/2024 9:22 AM;23200006360001;30s TR x 30s TR BS Cabut Warna AMBAROT KEMBANG;65
991-2402-0G119;2/22/2024 9:22 AM;91799107000001;30s TR x 30s TR Print 4000 SPC BK Cabut Warna GD 4;20
991-2402-0G119;2/22/2024 9:22 AM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;75
991-2402-0G120;2/22/2024 9:22 AM;91199106610001;30s Anak CW BK Cabut Warna GD JUNIOR KEMBANG;20
991-2402-0G120;2/22/2024 9:22 AM;88700000500001;45s TR x 40//2 RY TWOPLY BK - GD 7000 Exclusive;20
991-2402-0G120;2/22/2024 9:22 AM;38500000400001;45s TR x 55s TR BK - GD 7000 Buku;20
991-2402-0G120;2/22/2024 9:22 AM;27900700690001;30s TR x 30s TR BK Campur  Junior Dus;20
991-2402-0G120;2/22/2024 9:22 AM;27900005750001;30s TR x 30s TR BK - GD SAKURA;45
991-2402-0G120;2/22/2024 9:22 AM;23200006360001;30s TR x 30s TR BS Cabut Warna AMBAROT KEMBANG;10
991-2402-0G120;2/22/2024 9:22 AM;003122307010001;30/S TR X 30/S TR BK Polos Klir Hitam GD JUNIOR DU;20
991-2402-0G120;2/22/2024 9:22 AM;13100702030001;55/2 Jacquard BK Campur  GD Signature;20
991-2402-0G121;2/22/2024 9:22 AM;23200004130001;30s TR x 30s TR BS - GD Ragam Motif;70
991-2402-0G121;2/22/2024 9:22 AM;26400704040001;30s TR x 30s TR Dobby BK Campur  GD Asia Prima;50
991-2402-0G121;2/22/2024 9:22 AM;00400002280001;30/S TR X 30/S TR_BS - GD Serumpun;50
991-2402-0G122;2/22/2024 9:22 AM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;50
991-2402-0G122;2/22/2024 9:22 AM;91199106610001;30s Anak CW BK Cabut Warna GD JUNIOR KEMBANG;10
991-2402-0G122;2/22/2024 9:22 AM;89672206630001;55/2 TR x 40s RY + 120D BK Silky GD Ultimate Premi;2.5
991-2402-0G122;2/22/2024 9:22 AM;69200302240001;30s TR+40/2 TR Kpr x 30s TR+40/2 TR Kpr BK Atl GD ;5
991-2402-0G122;2/22/2024 9:22 AM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;10
991-2402-0G122;2/22/2024 9:22 AM;27972702840001;30s TR x 30s TR BK Hitam Polos Tumpal GD Asia Dp;20
991-2402-0G122;2/22/2024 9:22 AM;27972702240001;30s TR x 30s TR BK Hitam Polos Tumpal GD Mika Dupl;5
991-2402-0G122;2/22/2024 9:22 AM;27972506540001;30s TR x 30s TR BK Black Series GD Kembang;30
991-2402-0G122;2/22/2024 9:22 AM;27972106590001;30s TR x 30s TR BK CW 2 Warna GD Mika Kembang;5
991-2402-0G122;2/22/2024 9:22 AM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;40
991-2402-0G122;2/22/2024 9:22 AM;27900700690001;30s TR x 30s TR BK Campur  Junior Dus;10
991-2402-0G122;2/22/2024 9:22 AM;13100702030001;55/2 Jacquard BK Campur  GD Signature;10
991-2402-0G122;2/22/2024 9:22 AM;00400002280001;30/S TR X 30/S TR_BS - GD Serumpun;20
991-2402-0G122;2/22/2024 9:22 AM;00300302840002;30/S TR X 30/S TR BK Atl GD Asia Dp;15
991-2402-0G122;2/22/2024 9:22 AM;00303200690032;30/S TR X 30/S TR BK Polos Klir Junior Dus;10
991-2402-0G122;2/22/2024 9:22 AM;00303202840001;30/S TR X 30/S TR BK Polos Klir GD Asia Dp;30
991-2402-0G122;2/22/2024 9:22 AM;003122307010001;30/S TR X 30/S TR BK Polos Klir Hitam GD JUNIOR DU;5
991-2402-0G123;2/21/2024 9:22 AM;91799107000001;30s TR x 30s TR Print 4000 SPC BK Cabut Warna GD 4;5
991-2402-0G123;2/21/2024 9:22 AM;88700000500001;45s TR x 40//2 RY TWOPLY BK - GD 7000 Exclusive;5
991-2402-0G123;2/21/2024 9:22 AM;89300001220001;30s TR x 45s TR+45s TTN BK - GD 5000 Exclusive;2.5
991-2402-0G123;2/21/2024 9:22 AM;27972700530001;30s TR x 30s TR BK Hitam Polos Tumpal GD Mika Zipp;5.5
991-2402-0G123;2/21/2024 9:22 AM;13100702030001;55/2 Jacquard BK Campur  GD Signature;2.5
991-2402-0G123;2/21/2024 9:22 AM;27903500530001;30s TR x 30s TR BK Putih Polos GD Mika Zipper;3
991-2402-0G123;2/21/2024 9:22 AM;703158500530001;30s TR x 30s TR+40/2 TR Kepyur BK Putih Polos Tump;0.5
991-2402-0G123;2/21/2024 9:22 AM;27900700690001;30s TR x 30s TR BK Campur  Junior Dus;5.5
991-2402-0G123;2/21/2024 9:22 AM;70300700530001;30s TR x 30s TR+40/2 TR Kepyur BK Campur  GD Mika ;5
991-2402-0G123;2/21/2024 9:22 AM;00400002280001;30/S TR X 30/S TR_BS - GD Serumpun;1.5
991-2402-0G123;2/21/2024 9:22 AM;38500000400001;45s TR x 55s TR BK - GD 7000 Buku;2
991-2402-0G123;2/21/2024 9:22 AM;38600000470001;45s TR x 55s TR BS - GD Berlian;7.5
991-2402-0G123;2/21/2024 9:22 AM;279158500530001;30s TR x 30s TR BK Putih Polos Tumpal GD Mika Zipp;0.5
991-2402-0G124;2/21/2024 10:38 AM;27972700530001;30s TR x 30s TR BK Hitam Polos Tumpal GD Mika Zipp;2.5
991-2402-0G124;2/21/2024 10:38 AM;27900700690001;30s TR x 30s TR BK Campur  Junior Dus;1
991-2402-0G124;2/21/2024 10:38 AM;70300700530001;30s TR x 30s TR+40/2 TR Kepyur BK Campur  GD Mika ;2
991-2402-0G124;2/21/2024 10:38 AM;00400002280001;30/S TR X 30/S TR_BS - GD Serumpun;1
991-2402-0G124;2/21/2024 10:38 AM;38500000400001;45s TR x 55s TR BK - GD 7000 Buku;1
991-2402-0G124;2/21/2024 10:38 AM;38600000470001;45s TR x 55s TR BS - GD Berlian;1.5
991-2402-0G124;2/21/2024 10:38 AM;91799107000001;30s TR x 30s TR Print 4000 SPC BK Cabut Warna GD 4;1
991-2402-0G124;2/21/2024 10:38 AM;88700000500001;45s TR x 40//2 RY TWOPLY BK - GD 7000 Exclusive;1
991-2402-0G124;2/21/2024 10:38 AM;89300001220001;30s TR x 45s TR+45s TTN BK - GD 5000 Exclusive;1
991-2402-0G124;2/21/2024 10:38 AM;13100702030001;55/2 Jacquard BK Campur  GD Signature;1
991-2402-0G124;2/21/2024 10:38 AM;279158500530001;30s TR x 30s TR BK Putih Polos Tumpal GD Mika Zipp;2
991-2402-0G125;2/21/2024 10:38 AM;88700000500001;45s TR x 40//2 RY TWOPLY BK - GD 7000 Exclusive;5
991-2402-0G125;2/21/2024 10:38 AM;89300001220001;30s TR x 45s TR+45s TTN BK - GD 5000 Exclusive;2.5
991-2402-0G125;2/21/2024 10:38 AM;91799107000001;30s TR x 30s TR Print 4000 SPC BK Cabut Warna GD 4;5
991-2402-0G125;2/21/2024 10:38 AM;38600000470001;45s TR x 55s TR BS - GD Berlian;10.5
991-2402-0G125;2/21/2024 10:38 AM;89900000400001;45s TR x 55s TR DOBBY BK - GD 7000 Buku;3.5
991-2402-0G125;2/21/2024 10:38 AM;279158500530001;30s TR x 30s TR BK Putih Polos Tumpal GD Mika Zipp;5
991-2402-0G125;2/21/2024 10:38 AM;70300700530001;30s TR x 30s TR+40/2 TR Kepyur BK Campur  GD Mika ;7.5
991-2402-0G125;2/21/2024 10:38 AM;27900700690001;30s TR x 30s TR BK Campur  Junior Dus;9
991-2402-0G125;2/21/2024 10:38 AM;27972700530001;30s TR x 30s TR BK Hitam Polos Tumpal GD Mika Zipp;5.5
991-2402-0G125;2/21/2024 10:38 AM;703158500530001;30s TR x 30s TR+40/2 TR Kepyur BK Putih Polos Tump;1.5
991-2402-0G125;2/21/2024 10:38 AM;13100702030001;55/2 Jacquard BK Campur  GD Signature;2.5
991-2402-0G125;2/21/2024 10:38 AM;00400002280001;30/S TR X 30/S TR_BS - GD Serumpun;2
991-2402-0G126;2/21/2024 10:38 AM;91799107000001;30s TR x 30s TR Print 4000 SPC BK Cabut Warna GD 4;5
991-2402-0G126;2/21/2024 10:38 AM;38600000470001;45s TR x 55s TR BS - GD Berlian;4.5
991-2402-0G126;2/21/2024 10:38 AM;89900000400001;45s TR x 55s TR DOBBY BK - GD 7000 Buku;1.5
991-2402-0G126;2/21/2024 10:38 AM;00400002280001;30/S TR X 30/S TR_BS - GD Serumpun;2
991-2402-0G126;2/21/2024 10:38 AM;703158500530001;30s TR x 30s TR+40/2 TR Kepyur BK Putih Polos Tump;5
991-2402-0G126;2/21/2024 10:38 AM;13100702030001;55/2 Jacquard BK Campur  GD Signature;2.5
991-2402-0G126;2/21/2024 10:38 AM;89300001220001;30s TR x 45s TR+45s TTN BK - GD 5000 Exclusive;2.5
991-2402-0G126;2/21/2024 10:38 AM;88700000500001;45s TR x 40//2 RY TWOPLY BK - GD 7000 Exclusive;5
991-2402-0G126;2/21/2024 10:38 AM;70300700530001;30s TR x 30s TR+40/2 TR Kepyur BK Campur  GD Mika ;11.5
991-2402-0G126;2/21/2024 10:38 AM;27972700530001;30s TR x 30s TR BK Hitam Polos Tumpal GD Mika Zipp;7.5
991-2402-0G126;2/21/2024 10:38 AM;27900700690001;30s TR x 30s TR BK Campur  Junior Dus;6
991-2402-0G127;2/23/2024 8:10 AM;00400002280001;30/S TR X 30/S TR_BS - GD Serumpun;50
991-2402-0G127;2/23/2024 8:10 AM;23200006360001;30s TR x 30s TR BS Cabut Warna AMBAROT KEMBANG;100
991-2402-0G127;2/23/2024 8:10 AM;91799107000001;30s TR x 30s TR Print 4000 SPC BK Cabut Warna GD 4;50
991-2402-0G127;2/23/2024 8:10 AM;70302900530001;30s TR x 30s TR+40/2 TR Kepyur BK Padi GD Mika Zip;50
991-2402-0G127;2/23/2024 8:10 AM;70300700530001;30s TR x 30s TR+40/2 TR Kepyur BK Campur  GD Mika ;5
991-2402-0G127;2/23/2024 8:10 AM;70300500530001;30s TR x 30s TR+40/2 TR Kepyur BK Bitingan Besar G;45
991-2402-0G127;2/23/2024 8:10 AM;69200302240001;30s TR+40/2 TR Kpr x 30s TR+40/2 TR Kpr BK Atl GD ;50
991-2402-0G127;2/23/2024 8:10 AM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;50
991-2402-0G128;2/23/2024 8:10 AM;39600004560001;30S TR x 30S TR PRT BS - GD Prima Kembang;30
991-2402-0G128;2/23/2024 8:10 AM;27972106590001;30s TR x 30s TR BK CW 2 Warna GD Mika Kembang;50
991-2402-0G128;2/23/2024 8:10 AM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;60
991-2402-0G129;2/23/2024 8:10 AM;27972506540001;30s TR x 30s TR BK Black Series GD Kembang;30
991-2402-0G129;2/23/2024 8:10 AM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;10
991-2402-0G129;2/23/2024 8:10 AM;27903202240001;30s TR x 30s TR BK Polos Klir GD Mika Duplex;10
991-2402-0G129;2/23/2024 8:10 AM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;50
991-2402-0G129;2/23/2024 8:10 AM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;60
991-2402-0G129;2/23/2024 8:10 AM;27972106590001;30s TR x 30s TR BK CW 2 Warna GD Mika Kembang;50
991-2402-0G129;2/23/2024 8:10 AM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;100
991-2402-0G129;2/23/2024 8:10 AM;13100702030001;55/2 Jacquard BK Campur  GD Signature;10
991-2402-0G129;2/23/2024 8:10 AM;00300702840003;30/S TR X 30/S TR BK Campur  GD Asia Dp;50
991-2402-0G129;2/23/2024 8:10 AM;00300302840002;30/S TR X 30/S TR BK Atl GD Asia Dp;15
991-2402-0G129;2/23/2024 8:10 AM;279122707030001;30s TR x 30s TR BK Tumpal Kembang GD ASIA POLOS TU;30
991-2402-0G130;2/23/2024 8:10 AM;00400002280001;30/S TR X 30/S TR_BS - GD Serumpun;2.5
991-2402-0G131;2/23/2024 9:20 AM;23200007230001;30s TR x 30s TR BS - GD Ambarout Kembang Monochrom;5
991-2402-0G131;2/23/2024 9:20 AM;23200006360001;30s TR x 30s TR BS Cabut Warna AMBAROT KEMBANG;105
991-2402-0G131;2/23/2024 9:20 AM;26400704040001;30s TR x 30s TR Dobby BK Campur  GD Asia Prima;100
991-2402-0G131;2/23/2024 9:20 AM;27972106590001;30s TR x 30s TR BK CW 2 Warna GD Mika Kembang;10
991-2402-0G131;2/23/2024 9:20 AM;27972506540001;30s TR x 30s TR BK Black Series GD Kembang;50
